Student_Id,Question,Answer Choices,Answer,Difficulty,Assigned Points
 Candidate 313,"Filhåndtering.
Når dagen er over og restauranten stenger slår Rudolf av systemet for å spare strøm. Han
trenger derfor en måte å lagre ordrehistorikken på selv når strømmen er avslått, og for å kunne
hente den fram igjen ved en annen anledning. Han bestemmer seg for å lagre hver bestilling til en
fil etterhvert som de kommer inn.

I denne oppgaven skal du definere to funksjoner, en for å skrive til en fil og en for å lese fra en fil.
Filen bør være en json-fil.
Del A og del B teller likt.

A)
Definer en funksjon som skal hete save_order_to_file(). Denne skal ta minst 2 parametere:
   file_name - navnet på filen det skal lagres til - en string
   order - en oversikt over hvor mange av hver rett som er bestilt - en dictionary

Funksjonen skal så lagre bestillingen (order) til filen.
Merk at tanken bak funksjonen er at den skal lagre én ordre per fil.

B)
Definer en funksjon som skal hete load_order_from_file(). Denne skal ta minst 1 parameter:
     file_name - navnet på filen det skal leses fra - en string

Dersom filen ikke finnes skal det skrives ut ""Fant ikke filen"".
Funksjonen skal lese fra filen og returnere innholdet fra filen.


Skriv ditt svar her",,"import json
 
def save_order_to_file(file_name, order):
    """"""Funksjonen som lagrer en ordre inn i en JSON-fil""""""
    # For å få tilgang til filen må vi først åpne den
    # Bruker ""w"" for å skrive til fil -> Automatisk overskriver alt som ligger inn 
    # Eller kunne man brukt ""a"" for å bare legge inn i filen istedenfor å overskriv
    # Trenger ikke å lage filen, da den automatisk vil lage den om den ikke finnes
    with open(file_name, ""w"") as file:
        # (hvor, hva)
        json.dump(file, order)
 def load_order_from_file(file_name):
    """"""Funksjon som leser innholdet fra en JSON-fil""""""
    # For å få tilgang må vi først åpne den
    # For å lese fra en fil kan man benytte seg av ""r""
    # Bruker en try-except blokk for å validere om filen eksiterer
    try:
        with open(file_name, ""r"") as file:
            f = json.load(file_name):
        return f
    except FileNotFound:
            print(""Fant ikke filen."")

",medium,0.4
 Candidate 314,"Hvordan starter du en while-loop?
Velg ett alternativ:","A) while (x > y)
B) x < y while {
C) while x > y
D) while x > y:",D) while x > y:,easy,0.75
 Candidate 314,"Hvilken syntaks er korrekt for å opprette en funksjon? 
Velg ett alternativ:","A) gen myFunction():
B) function myFunction():
C) create myFunction():
D) def myFunction():",D) def myFunction():,medium,1.5
 Candidate 314,"Hvilket alternativ passer best til følgende beskrivelse? ""En samling (i form av en fil) med kode-funksjonalitet vi kan importere og benytte i koden vår."" 
Velg ett alternativ:","A) Exception
B) Funksjon
C) Modul
D) For-loop",C) Modul,easy,0.25
 Candidate 314,"Hvilken av disse samlingene definerer en liste? 
Velg ett alternativ:","A) (""dog"", ""cat"", ""honey badger"")
B) [""dog"", ""cat"", ""honey badger""]
C) {""dog"", ""cat"", ""honey badger""}
D) {""species"": ""honey badger"", ""name"": ""Nils""}","B) [""dog"", ""cat"", ""honey badger""]",easy,0.5
 Candidate 314,"Hvilken operator kan brukes til å gi en variabel en ny verdi? 
Velg ett alternativ:","A) ==
B) !=
C) >
D) +=",D) +=,easy,0.25
 Candidate 314,"Hvilken av de følgende kodelinjene oppretter en for-løkke som vil kjøre 6 ganger? 
Velg ett alternativ","A) for number in numbers[6]
B) for number < 6:
C) for number in range(6):
D) for 0 in 6:",C) for number in range(6):,medium,1.5
 Candidate 314,"Hvilken av de følgende kodelinjene legger til et nytt element på slutten av listen? 

animals = [""dog"", ""cat""] 
cow = ""cow"" 
Velg ett alternativ:","A) animals[""cow""] = cow
B) animals.pop(cow)
C) animals.append(cow)
D) animals[-1] = cow",C) animals.append(cow),easy,0.0
 Candidate 314,"Hva brukes elif til i Python? 
Velg ett alternativ:","A) Det finnes ikke noe nøkkelord som heter elif i Python.
B) Det er kort for 'else if', og brukes når vi vil ha flere enn én if-test.
C) Vi må ha med elif på slutten av en løkke.
D) Det brukes som nøkkelord for kode som alltid skal kjøres i en if-test.","B) Det er kort for 'else if', og brukes når vi vil ha flere enn én if-test.",easy,0.75
 Candidate 314,"Hvilket alternativ passer best til følgende beskrivelse?:

""En navngitt referanse til en verdi.""

Velg ett alternativ:","A) Klasse
B) Variabel
C) Funksjon
D) Liste",B) Variabel,easy,0.25
 Candidate 314,"Hvis du ønsker at en kodesekvens bare skal kjøre under visse forutsetninger, hva ville du
benyttet?

Velg ett alternativ:","A) Aritmetiske operatorer
B) If-test
C) Klasse
D) Modul",B) If-test,easy,0.0
 Candidate 314,"Hvilket alternativ passer best til følgende beskrivelse?

""En itererende sekvens av kodelinjer"".

Velg ett alternativ:","A) For-loop
B) Modul
C) Klasse
D) Funksjon",A) For-loop,easy,0.25
 Candidate 314,"Hva brukes pass til i Python?

Velg ett alternativ:","A) Brukes som placeholder, gjør ingenting i seg selv.
B) Oppretter en feilmelding.
C) Brukes for å lage en løkke.
D) Hopper over resten av koden i nåværende iterasjon av en løkke.",D) Hopper over resten av koden i nåværende iterasjon av en løkke.,easy,0.75
 Candidate 314,"Hvilke av de følgende kodelinjene KAN være eksempler hvor en funksjon blir KALT? Velg ett eller
flere av følgende alternativer:

Velg ett eller flere alternativer","A) add_five += 5
B) result = multiply()
C) def add_together(number_1, number_2):
             return number_1 + number_2
D) multiply(1,3)","D) multiply(1,3)",easy,0.75
 Candidate 314,"Hvordan kan du ikke opprette en dictionary?

Velg ett eller flere alternativer","A) d = {'milk': 2, 'butter': 1}
B) d = {42: ""forty two"", 9001: ""ninethousandandone""}
C) d = {'milk': ['whole', 'skimmed']}
D) d = {('milk', 50), ('butter', 1)}","B) d = {42: ""forty two"", 9001: ""ninethousandandone""}
D) d = {('milk', 50), ('butter', 1)}",easy,0.5
 Candidate 314,"Hvilke av de følgende kodelinjene returnerer boolean-verdien True? Velg en eller flere av følgende alternativer: 

Velg ett eller flere alternativer","A) ""Exam"" == ""Exam""
B) ""Exam"" = ""Exam""
C) 5 <= 2
D) True or False","A) ""Exam"" == ""Exam""",medium,1.5
 Candidate 314,"Hvilke av de følgende kodelinjene kan være eksempler på opprettelse av en ny variabel? Velg en
eller flere av følgende alternativer:

Velg ett eller flere alternativer","A) age += 1
B) print(name)
C) name = ""Olav Stang""
D) name = make_random_name()","A) age += 1
C) name = ""Olav Stang""
D) name = make_random_name()",medium,1.34
 Candidate 314,"Hvilke utsagn om while-løkker er SANNE? Velg ett eller flere av følgende alternativer:

Velg ett eller flere alternativer","A) Vi KAN benytte nøkkelordet else for å utføre en handling når while-løkkens betingelse blir
lik False
B) En while-løkke hvor betingelsen blir direkte satt til verdien True vil kjøre uendelig (med mindre programmet avbrytes)
C) En while-løkke kan IKKE inneholde andre løkker som en del av sin kodesekvens.
D) Vi KAN benytte logiske operatorer for å definere mer komplekse betingelser for en while-løkke","B) En while-løkke hvor betingelsen blir direkte satt til verdien True vil kjøre uendelig (med mindre programmet avbrytes)
D) Vi KAN benytte logiske operatorer for å definere mer komplekse betingelser for en while-løkke",hard,1.5
 Candidate 314,"Hva er betydningen av __init__ -metoden i Python?

Velg ett eller flere alternativer","A) Det er et reservert nøkkelord til bruk i if-setninger.
B) Det brukes til å sortere lister.
C) Det er en spesialmetode for å håndtere feilmeldinger/exceptions.
D) Det er en konstruktørmetode og blir alltid kalt når vi oppretter et objekt av en klasse.",D) Det er en konstruktørmetode og blir alltid kalt når vi oppretter et objekt av en klasse.,medium,1.5
 Candidate 314,"Hva er hensikten med super()-metoden i Python?

Velg ett eller flere alternativer","A) Generere tilfeldige tall.
B) Runde av flyt-tall til valgt antall desimaler.
C) Kalle på metoder som fins i foreldreklassen.
D) Konvertere heltall til en string.",C) Kalle på metoder som fins i foreldreklassen.,medium,0.5
 Candidate 314,"Hva brukes continue til i Python? 
Velg ett eller flere alternativer","A) Hoppe over resten av koden i nåværende iterasjon av en løkke.
B) Avslutte hele programmet.
C) Få en løkke til å gå uendelig.
D) Avslutte en funksjon.",A) Hoppe over resten av koden i nåværende iterasjon av en løkke.,medium,1.0
 Candidate 314,"Hva må vi sette inn i koden (rød strek på linje 3) for at 15 skal skrives ut?

a=8
b=7
if a __ b:
      print(a + b)

Velg ett eller flere alternativer","A) !=
B) ==
C) >
D) <","A) !=
C) >",medium,1.0
 Candidate 314,"total = 0
ls = [1,2,3,4,5,6]
for number in ls:
      total = total + number

print(total)


Hva skrives ut når dette programmet kjøres?

Velg ett alternativ:","A) 21
B) 6
C) 20
D) 0",A) 21,easy,0.25
 Candidate 314,"ls = [1,2,-3,4,-5,6]
 i = 0 
while i<len(ls): 
     ls[i] = ls[i] * 2 
     i = i + 1 

print(ls[4]) 

Hva skrives ut når dette programmet kjøres?
 Velg ett alternativ:","A) 22
B) -10
C) 0
D) 8",B) -10,easy,0.0
 Candidate 314,"def greet_person(name, greeting = ''Hei"", age= None):
       print(f""{greeting}, {name}! Alder: {age}"")

va blir utskriften?
Velg ett alternativ:
","A) ""Hei, Bob! age=25""
B) ""Hei, Bob! Alder: 25""
C) ""Hei, Bob!""
D) ""Hei, Bob! Alder: None""","B) ""Hei, Bob! Alder: 25""",medium,1.5
 Candidate 314,"list1 = [1,2,3]
list2 = [4,5,6]

print(list1 + list2)

Hva blir utskriften? 
Velg ett alternativ:","A) [1, 2, 3]
B) [1, 2, 3, 4, 5, 6]
C) [1, 2, 3, [4, 5, 6]]
D) [4, 5, 6]","B) [1, 2, 3, 4, 5, 6]",easy,0.5
 Candidate 314,"I denne oppgaven skal du lage en enkel meny for Rudolfs ribberestaurant.
Menyen skal defineres i en dictionary, som skal hete menu. I denne skal nøklene/key være
matrettens navn og verdi/value skal være de tilhørende prisene for rettene. Prisene skal være av
datatypen float.

Følgende retter skal inkluderes i menyen:
Ribbe til 145,90 kr
Pinnekjøtt til 155,90 kr
Lutefisk til 135,90 kr
Nøttestek til 135,90 kr
Reinsdyrstek til 155,90 kr

Videre skal du definere en funksjon for å vise én rett fra menyen, og dens pris. Funksjonen skal
hete display_menu_item(). Den skal ta minst 2 parametere:
     menu - en dictionary (med samme format som beskrevet over)
     menu_item – en string - et navn/nøkkel på en rett

Funksjonen skal så skrive ut navnet på valgt rett og prisen på retten.
Utskriften skal formateres til å se f.eks. slik ut:

Meny:
Ribbe – 145.90 kr


Skriv ditt svar her",," menu = {
 ""Ribbe"" : 145.90, 
""Pinnekjøtt"" : 155.90, 
""Lutefisk"" : 135.90, 
""Nøttestek"" : 135.90, 
""Reinsdyrstek"" : 155.90, 
}
 
def display_menu_item(menu, menu_item):
      print(""Meny:\n{menu_item} – {menu[menu_item]} kr"")
 
display_menu_item(menu, ""Ribbe"")
",medium,0.0
 Candidate 314,"Nå som menyen er laget for restauranten skal det lages et system for å la kundene bestille fra
den.
Lag en funksjon som heter place_order(). Funksjonen skal ta minst 5 parametere:

    ribbe - heltall og skal ha en standardverdi på 0.
    pinne - heltall og skal ha en standardverdi på 0.
    lute - heltall og skal ha en standardverdi på 0.
    nut - heltall og skal ha en standardverdi på 0.
    rein - heltall og skal ha en standardverdi på 0.

Parameterne representerer antall som blir bestilt av hver rett og skal lagres som en dictionary
der nøklene/keys skal være navnet på rettene (samme som i oppgave 3.1) og verdi/value skal
være antall som blir bestilt (antall skal være av datatypen int).

Dersom det blir bestilt reinsdyrstek skal funksjonen skrive ut ‘Buhuu’.

Til slutt skal funksjonen returnere dictionaryen som ble opprettet. Merk at denne skal returneres
uavhengig av om 'Buhuu' blir skrevet ut.

Skriv ditt svar her
",,"def place_order(ribbe=0, pinne=0, lute=0, nut=0, rein=0):
      menu = {
      ""Ribbe"" : {ribbe}, 
      ""Pinnekjøtt"" : {pinne}, 
      ""Lutefisk"" : {lute}, 
      ""Nøttestek"" : {nut}, 
      ""Reinsdyrstek"" : {rein}, 
      }

      if rein > 0:
          print(""Buhuu"")

      print(menu)    

place_order()",medium,0.4
 Candidate 314,"Vi vil nå lage funksjonalitet for å regne ut prisen på de bestilte rettene. Vi skal lage to funksjoner
for dette. I denne oppgaven kan man få inntil 7 poeng dersom enten A eller B er løst. For å få 10
poeng må man ha løst begge.

A)
Definer en funksjon som heter calculate_total(). Denne skal ta minst 2 parametere:
        menu – menyen fra tidligere – dictionary
        order – en oversikt over hvor mange av hver rett som er bestilt –dictionary

Funksjonen skal regne ut summen for de bestilte rettene som fins i order.
Hent navn på retten og antall bestilt fra dictionary med bestillingen, og hent pris fra menyen (hint:nøkkel/key er like for begge dictionaryene).

Til slutt skal funksjonen returnere den totale prisen.
Ingen utskrift for denne funksjonen.



B)
Definer en funksjon som heter display_cost(). Denne skal ta minst 2 parametere:
      menu – menyen fra tidligere – dictionary
      order – en bestilling – dictionary


Funksjonen skal skrive ut navn på matrett, antall bestilt og pris for hver rett som er bestilt.

Hint: Denne funksjonen er nesten identisk med calculate_total(), og det meste av koden kan gjenbrukes fra den. Istedenfor å returnere den totale kostnaden skal den altså gi en utskrift.

Utskriften kan f.eks. se slik ut:

Ribbe - (3) - 437.70 kr
Reinsdyrstek - (2) - 311.8 kr



Skriv ditt svar her",,"#A

    menu = {
    ""Ribbe"" : 145.90, 
    ""Pinnekjøtt"" : 155.90, 
    ""Lutefisk"" : 135.90, 
    ""Nøttestek"" : 135.90, 
    ""Reinsdyrstek"" : 155.90, 
    }

    order = {
    ""Ribbe"" : 0, 
    ""Pinnekjøtt"" : 0, 
    ""Lutefisk"" : 0, 
    ""Nøttestek"" : 0, 
    ""Reinsdyrstek"" : 0, 
    }
 
def calculate_total(menu, order):
    order_sum = menu[""Ribbe""] * order[""Ribbe""] + menu[""Pinnekjøtt""] * order[""Pinnek
        order[""Lutefisk""] + menu[""Nøttestek""] * order[""Nøttestek""] + menu[""Reinsdyr
    return order_sum
    
def display_cost(menu, order):
    for item in order, menu:
        if order[item] > 0:
            print(f""{item} - ({order[item]}) - {order[item]*menu[item] kr"")
            
display_cost(menu, order)",medium,0.4
 Candidate 314,"Rudolf ønsker nå at kunden skal bekrefte sin bestilling.
Definer en funksjon som heter confirm_order(). Denne skal ta minst 1 parameter:

     order_cost – bestillingens totale kostnad - float

Funksjonen skal vise kunden den totale prisen og be kunden om å skrive inn enten ‘yes’ eller ‘no’
på spørsmål om bestillingen bekreftes. Man skal altså ta en input fra kunden.

Hvis brukeren svarer ‘yes’, skal meldingen ‘Rudolf er grønn på nesen!’ vises og funksjonen skal
returnere True.

Hvis brukeren ikke svarer ‘yes’, skal meldingen ‘Rudolf er rød på nesen’ vises og funksjonen skal returnere False.

Skriv ditt svar her",,"def confirm_order(order_cost):
      print(""The total price is {order_cost}."")
      input(""Do you wish to confirm this order? yes/no"")

      if input == yes:
           print(""Rudolf er grønn på nesen!"")
      return True

      else: 
          print(""Rudolf er rød på nesen"")
          return False",easy,0.2
 Candidate 314,"Ordrehistorikk.
Rudolf ønsker å ha et system som lagrer bestillingene til senere.

1. Definer en tom liste som skal lagre bestillingene. Bestillingene som skal legges i listen skal
være av datatypen dictionary (jmf. Oppgave 3.2).

2. Definer en funksjon som skal hete record_order(). Funksjonen skal ta minst 2 parametere:
           history_list - listen der bestillingene skal lagres - en list
           order - en oversikt over hvor mange av hver rett som er bestilt - en dictionary
   Funksjonen skal så legge til bestillingen i listen.



Skriv ditt svar her",," history_list = []
 order = {
        ""Ribbe"" : 0, 
        ""Pinnekjøtt"" : 0, 
        ""Lutefisk"" : 0, 
        ""Nøttestek"" : 0, 
        ""Reinsdyrstek"" : 0, 
        }

 def record_order(history_list, order):
       history_list.append(order)

",medium,0.0
 Candidate 314,"Filhåndtering.
Når dagen er over og restauranten stenger slår Rudolf av systemet for å spare strøm. Han
trenger derfor en måte å lagre ordrehistorikken på selv når strømmen er avslått, og for å kunne
hente den fram igjen ved en annen anledning. Han bestemmer seg for å lagre hver bestilling til en
fil etterhvert som de kommer inn.

I denne oppgaven skal du definere to funksjoner, en for å skrive til en fil og en for å lese fra en fil.
Filen bør være en json-fil.
Del A og del B teller likt.

A)
Definer en funksjon som skal hete save_order_to_file(). Denne skal ta minst 2 parametere:
   file_name - navnet på filen det skal lagres til - en string
   order - en oversikt over hvor mange av hver rett som er bestilt - en dictionary

Funksjonen skal så lagre bestillingen (order) til filen.
Merk at tanken bak funksjonen er at den skal lagre én ordre per fil.

B)
Definer en funksjon som skal hete load_order_from_file(). Denne skal ta minst 1 parameter:
     file_name - navnet på filen det skal leses fra - en string

Dersom filen ikke finnes skal det skrives ut ""Fant ikke filen"".
Funksjonen skal lese fra filen og returnere innholdet fra filen.


Skriv ditt svar her",,,medium,2.0
